ICD-10-PCS Code quoted,ICD-10-PCS Code,ICD-10-PCS Code Description,CCSR Category,CCSR Category Description,Clinical Domain
"""0NUM3JZ""",0NUM3JZ,"Supplement Right Zygomatic Bone with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUM3KZ""",0NUM3KZ,"Supplement Right Zygomatic Bone with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUM47Z""",0NUM47Z,"Supplement Right Zygomatic Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUM4JZ""",0NUM4JZ,"Supplement Right Zygomatic Bone with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUM4KZ""",0NUM4KZ,"Supplement Right Zygomatic Bone with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN07Z""",0NUN07Z,"Supplement Left Zygomatic Bone with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN0JZ""",0NUN0JZ,"Supplement Left Zygomatic Bone with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN0KZ""",0NUN0KZ,"Supplement Left Zygomatic Bone with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN37Z""",0NUN37Z,"Supplement Left Zygomatic Bone with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN3JZ""",0NUN3JZ,"Supplement Left Zygomatic Bone with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN3KZ""",0NUN3KZ,"Supplement Left Zygomatic Bone with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN47Z""",0NUN47Z,"Supplement Left Zygomatic Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN4JZ""",0NUN4JZ,"Supplement Left Zygomatic Bone with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUN4KZ""",0NUN4KZ,"Supplement Left Zygomatic Bone with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP07Z""",0NUP07Z,"Supplement Right Orbit with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP0JZ""",0NUP0JZ,"Supplement Right Orbit with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP0KZ""",0NUP0KZ,"Supplement Right Orbit with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP37Z""",0NUP37Z,"Supplement Right Orbit with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP3JZ""",0NUP3JZ,"Supplement Right Orbit with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP3KZ""",0NUP3KZ,"Supplement Right Orbit with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP47Z""",0NUP47Z,"Supplement Right Orbit with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP4JZ""",0NUP4JZ,"Supplement Right Orbit with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUP4KZ""",0NUP4KZ,"Supplement Right Orbit with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ07Z""",0NUQ07Z,"Supplement Left Orbit with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ0JZ""",0NUQ0JZ,"Supplement Left Orbit with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ0KZ""",0NUQ0KZ,"Supplement Left Orbit with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ37Z""",0NUQ37Z,"Supplement Left Orbit with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ3JZ""",0NUQ3JZ,"Supplement Left Orbit with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ3KZ""",0NUQ3KZ,"Supplement Left Orbit with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ47Z""",0NUQ47Z,"Supplement Left Orbit with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ4JZ""",0NUQ4JZ,"Supplement Left Orbit with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUQ4KZ""",0NUQ4KZ,"Supplement Left Orbit with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR07Z""",0NUR07Z,"Supplement Maxilla with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR0JZ""",0NUR0JZ,"Supplement Maxilla with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR0KZ""",0NUR0KZ,"Supplement Maxilla with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR37Z""",0NUR37Z,"Supplement Maxilla with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR3JZ""",0NUR3JZ,"Supplement Maxilla with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR3KZ""",0NUR3KZ,"Supplement Maxilla with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR47Z""",0NUR47Z,"Supplement Maxilla with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR4JZ""",0NUR4JZ,"Supplement Maxilla with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUR4KZ""",0NUR4KZ,"Supplement Maxilla with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS07Z""",0NUS07Z,"Supplement Left Maxilla with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS0JZ""",0NUS0JZ,"Supplement Left Maxilla with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS0KZ""",0NUS0KZ,"Supplement Left Maxilla with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS37Z""",0NUS37Z,"Supplement Left Maxilla with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS3JZ""",0NUS3JZ,"Supplement Left Maxilla with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS3KZ""",0NUS3KZ,"Supplement Left Maxilla with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS47Z""",0NUS47Z,"Supplement Left Maxilla with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS4JZ""",0NUS4JZ,"Supplement Left Maxilla with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUS4KZ""",0NUS4KZ,"Supplement Left Maxilla with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT07Z""",0NUT07Z,"Supplement Right Mandible with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT0JZ""",0NUT0JZ,"Supplement Right Mandible with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT0KZ""",0NUT0KZ,"Supplement Right Mandible with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT37Z""",0NUT37Z,"Supplement Right Mandible with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT3JZ""",0NUT3JZ,"Supplement Right Mandible with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT3KZ""",0NUT3KZ,"Supplement Right Mandible with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT47Z""",0NUT47Z,"Supplement Right Mandible with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT4JZ""",0NUT4JZ,"Supplement Right Mandible with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUT4KZ""",0NUT4KZ,"Supplement Right Mandible with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV07Z""",0NUV07Z,"Supplement Left Mandible with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV0JZ""",0NUV0JZ,"Supplement Left Mandible with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV0KZ""",0NUV0KZ,"Supplement Left Mandible with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV37Z""",0NUV37Z,"Supplement Left Mandible with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV3JZ""",0NUV3JZ,"Supplement Left Mandible with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV3KZ""",0NUV3KZ,"Supplement Left Mandible with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV47Z""",0NUV47Z,"Supplement Left Mandible with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV4JZ""",0NUV4JZ,"Supplement Left Mandible with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUV4KZ""",0NUV4KZ,"Supplement Left Mandible with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX07Z""",0NUX07Z,"Supplement Hyoid Bone with Autologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX0JZ""",0NUX0JZ,"Supplement Hyoid Bone with Synthetic Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX0KZ""",0NUX0KZ,"Supplement Hyoid Bone with Nonautologous Tissue Substitute, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX37Z""",0NUX37Z,"Supplement Hyoid Bone with Autologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX3JZ""",0NUX3JZ,"Supplement Hyoid Bone with Synthetic Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX3KZ""",0NUX3KZ,"Supplement Hyoid Bone with Nonautologous Tissue Substitute, Percutaneous Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX47Z""",0NUX47Z,"Supplement Hyoid Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX4JZ""",0NUX4JZ,"Supplement Hyoid Bone with Synthetic Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NUX4KZ""",0NUX4KZ,"Supplement Hyoid Bone with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW000Z""",0NW000Z,"Revision of Drainage Device in Skull, Open Approach",MST004,Incision and drainage of musculoskeletal tissue and joints,"Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW003Z""",0NW003Z,"Revision of Infusion Device in Skull, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW004Z""",0NW004Z,"Revision of Internal Fixation Device in Skull, Open Approach",MST012,Bone fixation (excluding extremities),"Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW005Z""",0NW005Z,"Revision of External Fixation Device in Skull, Open Approach",MST012,Bone fixation (excluding extremities),"Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW007Z""",0NW007Z,"Revision of Autologous Tissue Substitute in Skull, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW00JZ""",0NW00JZ,"Revision of Synthetic Substitute in Skull, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
"""0NW00KZ""",0NW00KZ,"Revision of Nonautologous Tissue Substitute in Skull, Open Approach",MST029,"Musculoskeletal device procedures, NEC","Musculoskeletal, Subcutaneous Tissue, and Fascia Procedures"
